Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);nomeCurso;tipoCurso;tipoEixoTecnologico;SubeixoTecnologico;tipoOferta;turnoCurso;ModalidadeEnsino;nomeFonteFinanciamento;Número de cursos;Número de concluintes;Número de ingressantes;Número de inscritos;Número de Matrículas;Número de vagas;Matrícula Equivalente Apresentada Geral
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Administração;Bacharelado;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;;40;1832;106;40;106
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Agente de Recepção e Reservas em Meios de Hospedagem;Qualificação Profissional (FIC);Turismo, Hospitalidade e Lazer;Hospitalidade;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;25;70;446;70;70;16,63
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Agroecologia;Tecnologia;Recursos Naturais;Agrícola;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;2;36;1276;142;39;170,4
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Agroecologia;Tecnologia;Recursos Naturais;Agrícola;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;1;39;680;120;44;144
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Alimentos;Tecnologia;Produção Alimentícia;Alimentos;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;;31;934;85;40;102
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Assistente Administrativo;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;20;;;37;;9,25
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Assistente Administrativo;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;2;62;120;699;230;120;58,975
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Automação Industrial;Tecnologia;Controle e Processos Industriais;Automação;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;5;36;1452;143;32;175,89
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Cadista para a Construção Civil;Qualificação Profissional (FIC);Infraestrutura;Civil;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;2;81;231;724;231;200;46,2
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Ciência da Computação;Bacharelado;Informação e Comunicação;Informática;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;5;66;1607;268;60;294,8
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;13;45;2290;164;46;180,4
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;6;41;1445;190;46;209,00000000000003
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Computação;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;;;;1;;1,08
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Dança;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;17;28;162;195;30;247,65
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Dança;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;10;37;274;192;35;243,84
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Desenhista da Construção Civil;Qualificação Profissional (FIC);Infraestrutura;Civil;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;7;;;7;;0,35000000000000003
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Design de Moda;Tecnologia;Produção Cultural e Design;Design;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;17;31;1137;156;30;179,39999999999998
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Design de Produto;Tecnologia;Produção Cultural e Design;Design;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;;65;1277;65;70;74,75
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Concomitante;Matutino;Educação Presencial;Sem Programa Associado;1;78;2;;181;;20,375
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;2;32;63;2100;96;67;24,4125
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;2;12;34;192;53;35;15,88
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;7;20;20;20;20;3
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;2;17;;;58;;15,875
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;3;33;42;218;231;40;70,66499999999999
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Espanhol Intermediário;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;2;28;35;70;64;35;16
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Especialização - Ambiente e Saúde;Especialização (Lato Sensu);Ambiente e Saúde;Ambiente e Saúde;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;;;;40;;40
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Especialização - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;2;;;62;;62
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Especialização - Gestão e Negócios;Especialização (Lato Sensu);Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;41;;;103;;103
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Especialização - Gestão e Negócios;Especialização (Lato Sensu);Gestão e Negócios;Gestão e Negócios;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;14;;;34;;34
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Especialização - Segurança;Especialização (Lato Sensu);Segurança;Segurança;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;1;;;6;;6
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Eventos;Tecnologia;Turismo, Hospitalidade e Lazer;Eventos;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;19;77;1911;239;80;262,90000000000003
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Física;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;;38;1536;157;40;172,70000000000002
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Gastronomia;Tecnologia;Turismo, Hospitalidade e Lazer;Hospitalidade;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;;36;2000;61;30;73,2
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Geografia;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;;42;1247;74;40;79,92
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Gestão Pública;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;37;132;9432;547;270;596,23
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Gestão Pública;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;58;128;9432;638;270;695,4200000000001
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Hotelaria;Tecnologia;Turismo, Hospitalidade e Lazer;Hospitalidade;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;;31;252;31;30;33,79
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;19;;;25;;1,875
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;2;36;45;496;223;40;58,35000000000001
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Letras - Língua Estrangeira;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Científico;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;4;45;1332;150;49;150
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Letras - Língua Estrangeira;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Científico;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;2;91;2153;285;80;285
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Letras - Língua Portuguesa;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Científico;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;20;44;881;203;38;203
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Licenciatura Para A Educação Profissional, Científica e Tecnológica;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;22;62;223;208;60;208
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Avançado;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;56;46;46;91;45;13,65
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Avançado;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;22;103;103;103;120;20,175
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;1;36;121;121;121;121;9,075
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;2;;22;1870;46;25;8,575
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;3;67;39;258;105;80;7,875
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;3;75;156;2409;194;322;21,799999999999997
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;7;177;414;3020;552;522;80,30624999999999
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Intermediário;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;37;1;;46;;3,4499999999999997
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Intermediário;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;56;81;488;81;80;6,075
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Intermediário;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;37;1;;45;;3,375
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Logística;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;;45;968;111;40;122,10000000000001
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Matemática;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;3;57;736;187;40;201,96
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Matemática;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;2;22;557;178;40;192,24
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Mestrado Profissional - Desenvolvimento Educacional e Social;Mestrado Profissional;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;10;;;21;;21
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Mestrado Profissional - Desenvolvimento Educacional e Social;Mestrado Profissional;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;;;;24;;24
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Músico de Banda;Qualificação Profissional (FIC);Produção Cultural e Design;Arte e Cultura;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;1;;19;19;19;50;1,425
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Músico de Banda;Qualificação Profissional (FIC);Produção Cultural e Design;Arte e Cultura;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;4;;;8;;0,3
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Operador de Câmera;Qualificação Profissional (FIC);Produção Cultural e Design;Arte e Cultura;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;22;100;100;100;100;50
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Operador de Computador;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;51;64;193;144;160;32,52375
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Operador de Computador;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;2;65;130;623;231;190;54,52625
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Pedagogia;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;;47;2399;169;38;169
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Processos Gerenciais;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;9;38;353;227;55;227
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Programador de Dispositivos Móveis;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;6;;;25;;6,25
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Ambiente e Saúde;Qualificação Profissional (FIC);Ambiente e Saúde;Ambiente e Saúde;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;17;33;423;33;30;8,456249999999999
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Ambiente e Saúde;Qualificação Profissional (FIC);Ambiente e Saúde;Ambiente e Saúde;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;2;55;47;408;105;40;26,906249999999996
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Concomitante;Matutino;Educação Presencial;Sem Programa Associado;1;11;;;17;;0,8500000000000001
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;1;6;4;4;10;4;0,9449999999999998
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;5;12;30;12;40;0,30000000000000004
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;2;29;;;48;;9,6
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;2;14;120;493;120;178;26,9
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;2;;;24;;7,199999999999999
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;2;64;79;173;162;82;31,3
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Gestão e Negócios;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;2;;39;76;94;40;33,5925
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Informação e Comunicação;Qualificação Profissional (FIC);Informação e Comunicação;Informação e Comunicação;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;54;41;94;63;41;7,875
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Infraestrutura;Qualificação Profissional (FIC);Infraestrutura;Infraestrutura;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;178;475;2925;475;400;95
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Produção Cultural e Design;Qualificação Profissional (FIC);Produção Cultural e Design;Produção Cultural e Design;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;1;1;;1;;0,25625
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Produção Cultural e Design;Qualificação Profissional (FIC);Produção Cultural e Design;Produção Cultural e Design;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;;10;20;10;15;0,5
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Produção Cultural e Design;Qualificação Profissional (FIC);Produção Cultural e Design;Produção Cultural e Design;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;11;;;11;;0,55
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Recursos Naturais;Qualificação Profissional (FIC);Recursos Naturais;Recursos Naturais;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;;12;15;12;15;0,8999999999999999
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Recursos Naturais;Qualificação Profissional (FIC);Recursos Naturais;Recursos Naturais;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;35;40;40;40;40;2
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Química;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;;45;659;45;40;49,50000000000001
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Química;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;;;;82;;90,2
2020;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Química;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;;;;2;;2,2
